order_date,product,category,region,customer_id,quantity,unit_price,revenue
2022-06-27,Product 019,Toys,Central,2084,20,284.03,5680.6
2022-06-28,Product 167,Sports,Central,3913,7,497.02,3479.14
2022-06-28,Product 042,Beauty,East,3175,3,369.88,1109.64
2022-06-28,Product 144,Sports,West,3158,3,396.27,1188.81
2022-06-28,Product 269,Music,Islands,3121,15,436.42,6546.3
2022-06-28,Product 035,Garden,Highlands,2190,7,178.16,1247.12
2022-06-28,Product 164,Furniture,Central,1482,20,98.83,1976.6
2022-06-28,Product 281,Clothing,West,3984,4,78.57,314.28
2022-06-28,Product 150,Beauty,North,3928,19,292.18,5551.42
2022-06-29,Product 132,Clothing,West,1466,1,466.54,466.54
2022-06-29,Product 143,Music,North,1842,14,130.81,1831.34
2022-06-29,Product 248,Clothing,Islands,2834,5,316.82,1584.1
2022-06-29,Product 139,Toys,Islands,2246,4,98.78,395.12
2022-06-29,Product 152,Books,West,3088,20,144.32,2886.4
2022-06-29,Product 005,Beauty,East,3200,1,410.13,410.13
2022-06-29,Product 226,Automotive,Central,2988,12,334.89,4018.68
2022-06-29,Product 266,Furniture,Coast,2195,10,31.82,318.2
2022-06-29,Product 068,Food,Highlands,2949,16,489.82,7837.12
2022-06-29,Product 003,Food,South,2270,2,214.66,429.32
2022-06-29,Product 223,Beauty,East,1376,6,227.12,1362.72
2022-06-30,Product 146,Furniture,Central,1438,4,357.52,1430.08
2022-06-30,Product 020,Sports,Highlands,2003,10,322.14,3221.4
2022-06-30,Product 034,Music,North,3485,18,100.17,1803.06
2022-06-30,Product 213,Toys,Central,1210,7,417.99,2925.93
2022-06-30,Product 251,Clothing,North,2798,17,131.82,2240.94
2022-06-30,Product 170,Beauty,Coast,1105,6,406.57,2439.42
2022-06-30,Product 236,Toys,Coast,864,9,284.93,2564.37
2022-06-30,Product 234,Food,Central,2137,14,262.5,3675.0
2022-06-30,Product 261,Office,West,680,6,449.42,2696.52
2022-06-30,Product 114,Books,North,755,6,226.4,1358.4
2022-06-30,Product 229,Furniture,Islands,2621,19,8.63,163.97
2022-07-01,Product 266,Furniture,Highlands,3582,4,113.76,455.04
2022-07-01,Product 245,Electronics,Coast,2163,16,440.49,7047.84
2022-07-01,Product 252,Music,Coast,576,6,95.3,571.8
2022-07-01,Product 043,Office,East,2964,2,21.61,43.22
2022-07-01,Product 157,Electronics,East,880,9,70.77,636.93
2022-07-01,Product 025,Toys,West,2777,18,241.9,4354.2
2022-07-01,Product 108,Automotive,Central,1528,7,182.66,1278.62
2022-07-01,Product 017,Electronics,East,398,11,333.34,3666.74
2022-07-01,Product 211,Toys,West,1651,13,210.67,2738.71
2022-07-01,Product 144,Office,West,1668,11,256.34,2819.74
2022-07-01,Product 156,Garden,South,2482,19,242.42,4605.98
2022-07-02,Product 059,Toys,Central,1204,11,364.25,4006.75
2022-07-02,Product 127,Music,East,2444,13,251.51,3269.63
2022-07-02,Product 098,Beauty,Coast,2382,10,436.49,4364.9
2022-07-02,Product 080,Automotive,West,364,17,325.42,5532.14
2022-07-02,Product 269,Office,Islands,446,13,475.39,6180.07
2022-07-02,Product 205,Toys,West,3333,10,96.46,964.6
2022-07-02,Product 263,Electronics,South,399,11,133.5,1468.5
2022-07-02,Product 058,Sports,East,1210,20,397.86,7957.2
2022-07-02,Product 234,Electronics,Coast,2775,9,335.1,3015.9
2022-07-02,Product 059,Clothing,Central,3621,2,472.08,944.16
2022-07-02,Product 220,Books,Central,2024,13,179.92,2338.96
2022-07-02,Product 093,Sports,Highlands,2803,9,488.18,4393.62
2022-07-02,Product 009,Beauty,Coast,3291,8,177.47,1419.76
2022-07-03,Product 263,Toys,Central,3834,12,209.55,2514.6
2022-07-03,Product 290,Toys,West,1237,20,165.98,3319.6
2022-07-03,Product 170,Clothing,Coast,2837,18,81.0,1458.0
2022-07-03,Product 110,Electronics,Central,1995,13,22.99,298.87
2022-07-03,Product 291,Sports,Highlands,1673,12,336.65,4039.8
2022-07-03,Product 222,Clothing,East,1119,19,458.1,8703.9
2022-07-03,Product 112,Toys,Central,1058,4,159.57,638.28
2022-07-03,Product 249,Garden,Islands,2382,7,257.08,1799.56
2022-07-03,Product 077,Books,East,3473,20,54.96,1099.2
2022-07-03,Product 147,Office,West,3792,16,478.07,7649.12
2022-07-03,Product 174,Office,East,2512,2,262.03,524.06
2022-07-04,Product 044,Music,South,2875,13,345.76,4494.88
2022-07-04,Product 264,Sports,Highlands,2826,9,443.46,3991.14
2022-07-04,Product 135,Beauty,Islands,3416,17,458.84,7800.28
2022-07-04,Product 103,Food,North,1874,3,268.29,804.87
2022-07-04,Product 050,Sports,Central,1029,4,333.27,1333.08
2022-07-04,Product 074,Sports,Highlands,3859,3,254.65,763.95
2022-07-04,Product 240,Office,North,2923,4,174.7,698.8
2022-07-04,Product 293,Automotive,Highlands,1099,1,178.62,178.62
2022-07-04,Product 140,Clothing,South,2388,19,293.62,5578.78
2022-07-04,Product 274,Office,Coast,2690,4,424.03,1696.12
2022-07-04,Product 247,Furniture,East,1600,3,159.19,477.57
2022-07-05,Product 228,Furniture,North,1216,12,45.53,546.36
2022-07-05,Product 086,Food,Coast,3491,17,285.03,4845.51
2022-07-05,Product 112,Office,Highlands,123,18,62.06,1117.08
2022-07-05,Product 121,Books,Highlands,2800,9,115.77,1041.93
2022-07-05,Product 045,Automotive,South,152,1,159.14,159.14
2022-07-05,Product 299,Food,Central,1647,2,417.89,835.78
2022-07-05,Product 062,Food,Coast,1064,19,289.59,5502.21
2022-07-05,Product 235,Food,Islands,3174,8,54.61,436.88
2022-07-05,Product 172,Electronics,South,33,18,220.23,3964.14
2022-07-05,Product 227,Electronics,Central,3803,5,369.97,1849.85
2022-07-06,Product 230,Garden,North,3984,7,164.49,1151.43
2022-07-06,Product 024,Sports,Central,614,17,83.58,1420.86
2022-07-06,Product 185,Garden,Central,3311,18,253.85,4569.3
2022-07-06,Product 249,Sports,South,2203,14,144.88,2028.32
2022-07-06,Product 266,Music,Central,311,6,44.84,269.04
2022-07-06,Product 122,Furniture,Islands,144,12,303.12,3637.44
2022-07-06,Product 105,Beauty,North,2892,13,77.38,1005.94
2022-07-06,Product 074,Toys,Coast,571,13,138.83,1804.79
2022-07-06,Product 108,Sports,South,455,8,423.82,3390.56
2022-07-06,Product 266,Automotive,Highlands,237,11,237.3,2610.3
2022-07-06,Product 222,Food,Central,2038,12,458.55,5502.6
2022-07-06,Product 258,Beauty,North,3025,2,286.51,573.02
2022-07-06,Product 131,Sports,South,1094,13,288.81,3754.53
2022-07-07,Product 264,Toys,Coast,1659,2,65.58,131.16
2022-07-07,Product 217,Automotive,Coast,2269,14,229.99,3219.86
2022-07-07,Product 226,Automotive,Coast,946,5,156.92,784.6
2022-07-07,Product 231,Books,West,2512,7,25.39,177.73
2022-07-07,Product 201,Clothing,West,516,13,367.11,4772.43
2022-07-07,Product 127,Automotive,Islands,458,12,362.09,4345.08
2022-07-07,Product 147,Food,West,3544,13,269.85,3508.05
2022-07-07,Product 231,Music,North,2763,7,228.8,1601.6
2022-07-07,Product 240,Clothing,Islands,1319,18,440.75,7933.5
2022-07-07,Product 011,Beauty,Central,3916,13,392.55,5103.15
2022-07-07,Product 076,Electronics,Central,3428,14,172.23,2411.22
2022-07-07,Product 168,Sports,Coast,1779,13,114.44,1487.72
2022-07-08,Product 108,Sports,West,3996,18,335.32,6035.76
2022-07-08,Product 059,Toys,East,3262,5,442.85,2214.25
2022-07-08,Product 108,Electronics,Central,3966,6,52.94,317.64
2022-07-08,Product 119,Beauty,East,3702,1,154.61,154.61
2022-07-08,Product 276,Beauty,West,2042,2,458.15,916.3
2022-07-08,Product 048,Food,West,823,11,387.18,4258.98
2022-07-08,Product 292,Music,West,3032,16,316.75,5068.0
2022-07-08,Product 178,Garden,North,331,6,302.17,1813.02
2022-07-08,Product 067,Garden,East,3638,1,38.62,38.62
2022-07-08,Product 108,Beauty,North,3049,10,163.94,1639.4
2022-07-08,Product 243,Furniture,North,2712,18,445.01,8010.18
2022-07-08,Product 026,Music,Highlands,2892,10,302.95,3029.5
2022-07-08,Product 041,Clothing,West,2474,5,271.59,1357.95
2022-07-08,Product 101,Sports,Islands,3067,10,313.49,3134.9
2022-07-09,Product 076,Sports,West,359,8,276.66,2213.28
2022-07-09,Product 010,Music,West,3849,8,283.23,2265.84
2022-07-09,Product 121,Sports,Highlands,3061,7,472.43,3307.01
2022-07-09,Product 208,Clothing,Central,2947,2,145.51,291.02
2022-07-09,Product 212,Clothing,Central,3626,12,444.93,5339.16
2022-07-09,Product 216,Clothing,Coast,2196,4,255.04,1020.16
2022-07-09,Product 039,Electronics,Islands,2865,20,303.18,6063.6
2022-07-09,Product 078,Garden,East,673,8,36.43,291.44
2022-07-09,Product 252,Music,Coast,2924,17,495.03,8415.51
2022-07-09,Product 108,Office,East,172,3,453.81,1361.43
2022-07-09,Product 020,Office,South,3763,1,242.99,242.99
2022-07-09,Product 118,Food,East,2679,16,153.5,2456.0
2022-07-09,Product 226,Automotive,West,3281,2,49.87,99.74
2022-07-09,Product 159,Furniture,South,25,17,473.53,8050.01
2022-07-09,Product 105,Furniture,Central,1026,5,172.95,864.75
2022-07-09,Product 249,Furniture,East,1093,20,380.25,7605.0
2022-07-10,Product 254,Automotive,Coast,2249,9,240.4,2163.6
2022-07-10,Product 256,Electronics,East,882,19,69.64,1323.16
2022-07-10,Product 098,Clothing,North,2470,3,190.22,570.66
2022-07-10,Product 036,Garden,South,44,10,322.41,3224.1
2022-07-10,Product 228,Garden,East,3804,8,484.84,3878.72
2022-07-10,Product 047,Electronics,East,3483,10,76.45,764.5
2022-07-10,Product 024,Books,Islands,833,4,32.71,130.84
2022-07-10,Product 193,Food,Islands,3439,18,150.25,2704.5
2022-07-10,Product 034,Automotive,Highlands,3250,15,394.84,5922.6
2022-07-11,Product 213,Clothing,Highlands,3795,14,318.7,4461.8
2022-07-11,Product 225,Music,East,2307,14,67.04,938.56
2022-07-11,Product 011,Furniture,East,3148,19,248.74,4726.06
2022-07-11,Product 280,Office,South,238,3,345.81,1037.43
2022-07-11,Product 159,Clothing,North,2959,1,265.92,265.92
2022-07-11,Product 077,Books,East,867,2,196.52,393.04
2022-07-11,Product 050,Clothing,Highlands,1694,18,84.72,1524.96
2022-07-11,Product 167,Clothing,Coast,3636,5,446.66,2233.3
2022-07-11,Product 259,Automotive,North,173,10,306.4,3064.0
2022-07-11,Product 214,Electronics,Coast,1124,14,284.13,3977.82
2022-07-11,Product 192,Electronics,Central,2635,19,371.57,7059.83
2022-07-11,Product 045,Beauty,North,3746,9,67.25,605.25
2022-07-11,Product 026,Furniture,Highlands,863,1,445.41,445.41
2022-07-11,Product 226,Automotive,Highlands,1358,5,196.34,981.7
2022-07-11,Product 083,Food,Central,1211,4,120.3,481.2
2022-07-11,Product 099,Books,North,3530,6,343.25,2059.5
2022-07-12,Product 031,Toys,Highlands,3065,16,12.46,199.36
2022-07-12,Product 073,Toys,West,1302,18,74.0,1332.0
2022-07-12,Product 170,Electronics,Islands,713,15,158.55,2378.25
2022-07-12,Product 043,Music,Coast,1939,2,447.47,894.94
2022-07-12,Product 272,Toys,East,2079,13,427.18,5553.34
2022-07-12,Product 136,Clothing,Islands,410,10,116.25,1162.5
2022-07-12,Product 144,Toys,Central,2396,4,359.01,1436.04
2022-07-12,Product 258,Garden,East,3444,10,413.22,4132.2
2022-07-12,Product 162,Beauty,Central,2667,14,314.97,4409.58
2022-07-13,Product 101,Toys,North,1116,1,112.41,112.41
2022-07-13,Product 023,Office,Coast,2243,3,252.94,758.82
2022-07-13,Product 185,Office,Coast,968,11,6.59,72.49
2022-07-13,Product 221,Food,East,1478,18,333.47,6002.46
2022-07-13,Product 142,Garden,South,3954,19,329.09,6252.71
2022-07-13,Product 129,Toys,Highlands,3829,7,122.91,860.37
2022-07-13,Product 035,Food,West,2856,17,193.61,3291.37
2022-07-13,Product 181,Books,Islands,3178,18,173.8,3128.4
2022-07-13,Product 031,Food,East,40,18,13.93,250.74
2022-07-13,Product 098,Automotive,Central,3095,16,477.05,7632.8
2022-07-13,Product 296,Music,East,1843,20,187.94,3758.8
2022-07-14,Product 095,Music,Central,1623,11,42.63,468.93
2022-07-14,Product 097,Office,Coast,3599,20,54.21,1084.2
2022-07-14,Product 223,Clothing,East,183,4,366.43,1465.72
2022-07-14,Product 021,Music,Highlands,2416,17,464.86,7902.62
2022-07-14,Product 141,Electronics,North,1843,15,395.17,5927.55
2022-07-14,Product 216,Office,North,410,1,283.0,283.0
2022-07-14,Product 113,Clothing,Highlands,3298,8,157.95,1263.6
2022-07-14,Product 290,Sports,West,718,4,187.2,748.8
2022-07-14,Product 114,Office,West,3481,20,394.15,7883.0
2022-07-14,Product 165,Toys,South,2025,11,69.98,769.78
2022-07-14,Product 280,Sports,South,3260,6,467.98,2807.88
2022-07-15,Product 131,Electronics,North,135,5,159.83,799.15
2022-07-15,Product 102,Beauty,Coast,3509,18,46.4,835.2
2022-07-15,Product 117,Books,North,2618,2,96.6,193.2
2022-07-15,Product 288,Beauty,Central,53,17,297.69,5060.73
2022-07-15,Product 191,Office,Highlands,2881,17,362.64,6164.88
2022-07-15,Product 070,Toys,Coast,333,18,468.89,8440.02
2022-07-15,Product 020,Music,East,3296,14,158.84,2223.76
2022-07-15,Product 057,Office,Central,2398,5,436.47,2182.35
2022-07-15,Product 262,Furniture,South,1588,8,470.32,3762.56
2022-07-15,Product 143,Furniture,Highlands,1919,19,465.33,8841.27
2022-07-16,Product 214,Garden,West,2530,5,7.83,39.15
2022-07-16,Product 189,Clothing,Coast,3035,15,7.76,116.4
2022-07-16,Product 129,Books,West,3018,8,10.5,84.0
2022-07-16,Product 113,Furniture,Central,2275,4,184.02,736.08
2022-07-16,Product 291,Automotive,East,2829,13,260.67,3388.71
2022-07-16,Product 150,Furniture,West,980,16,453.73,7259.68
2022-07-16,Product 106,Clothing,Central,2584,1,75.68,75.68
2022-07-16,Product 011,Toys,North,208,18,57.6,1036.8
2022-07-16,Product 004,Toys,South,288,4,323.23,1292.92
2022-07-16,Product 007,Beauty,Coast,1531,19,236.76,4498.44
2022-07-16,Product 224,Food,South,3490,14,453.61,6350.54
2022-07-16,Product 130,Automotive,Central,3029,10,120.97,1209.7
2022-07-16,Product 031,Books,West,1234,9,465.98,4193.82
2022-07-16,Product 246,Books,Coast,87,17,78.17,1328.89
2022-07-16,Product 118,Automotive,East,2164,18,281.37,5064.66
2022-07-17,Product 042,Toys,Highlands,2675,3,292.7,878.1
2022-07-17,Product 168,Office,North,2010,8,396.67,3173.36
2022-07-17,Product 074,Beauty,South,1260,13,115.51,1501.63
2022-07-17,Product 176,Furniture,East,2188,10,220.22,2202.2
2022-07-17,Product 267,Sports,West,3117,18,224.73,4045.14
2022-07-17,Product 027,Toys,East,817,17,115.35,1960.95
2022-07-17,Product 080,Food,Highlands,249,10,306.75,3067.5
2022-07-17,Product 123,Food,Highlands,3961,10,19.06,190.6
2022-07-17,Product 195,Books,Coast,2252,11,310.46,3415.06
2022-07-17,Product 135,Books,North,678,8,361.97,2895.76
2022-07-17,Product 127,Clothing,North,2080,4,254.66,1018.64
2022-07-17,Product 144,Music,North,3350,11,374.41,4118.51
2022-07-17,Product 048,Furniture,West,2701,17,263.37,4477.29
2022-07-17,Product 091,Beauty,West,2000,9,452.25,4070.25
2022-07-18,Product 294,Furniture,Central,2038,3,269.4,808.2
2022-07-18,Product 034,Music,West,3387,5,151.61,758.05
2022-07-18,Product 020,Sports,East,3620,3,362.52,1087.56
2022-07-18,Product 210,Clothing,West,888,12,134.01,1608.12
2022-07-18,Product 097,Music,West,1934,2,88.54,177.08
2022-07-18,Product 165,Books,Coast,3093,13,99.54,1294.02
2022-07-18,Product 282,Clothing,Central,470,12,234.36,2812.32
2022-07-18,Product 233,Office,South,2287,2,374.85,749.7
2022-07-19,Product 290,Food,East,3079,7,311.42,2179.94
2022-07-19,Product 220,Sports,Coast,560,18,318.95,5741.1
2022-07-19,Product 054,Office,Central,436,19,5.05,95.95
2022-07-19,Product 093,Beauty,Central,1299,15,141.2,2118.0
2022-07-19,Product 211,Books,East,1522,1,246.48,246.48
2022-07-19,Product 098,Toys,Highlands,3407,8,210.66,1685.28
2022-07-19,Product 104,Books,West,2030,4,94.48,377.92
2022-07-19,Product 150,Sports,West,218,16,34.72,555.52
2022-07-19,Product 030,Garden,Coast,2173,7,403.85,2826.95
2022-07-19,Product 132,Food,Islands,889,5,123.66,618.3
2022-07-19,Product 026,Food,Islands,1471,11,471.56,5187.16
2022-07-19,Product 255,Furniture,Highlands,1083,10,303.58,3035.8
2022-07-20,Product 202,Beauty,West,1335,5,54.19,270.95
2022-07-20,Product 009,Automotive,West,1221,2,87.66,175.32
2022-07-20,Product 260,Garden,Highlands,3297,9,391.35,3522.15
2022-07-20,Product 109,Office,West,1092,20,347.11,6942.2
2022-07-20,Product 201,Furniture,Highlands,3298,20,468.82,9376.4
2022-07-20,Product 187,Toys,Coast,3555,13,86.09,1119.17
2022-07-20,Product 054,Music,Coast,1193,5,353.95,1769.75
2022-07-20,Product 214,Food,Islands,1862,3,477.63,1432.89
2022-07-20,Product 276,Garden,East,3809,14,368.63,5160.82
2022-07-20,Product 032,Clothing,West,1766,3,293.7,881.1
2022-07-20,Product 212,Sports,Highlands,897,6,397.04,2382.24
2022-07-20,Product 062,Music,Highlands,2660,15,494.06,7410.9
2022-07-20,Product 142,Clothing,Central,1087,16,242.18,3874.88
2022-07-20,Product 092,Electronics,Central,1400,8,446.47,3571.76
2022-07-21,Product 199,Garden,Highlands,2451,4,349.51,1398.04
2022-07-21,Product 071,Beauty,Islands,616,9,126.12,1135.08
2022-07-21,Product 210,Office,North,3086,13,114.29,1485.77
2022-07-21,Product 020,Beauty,East,852,7,321.58,2251.06
2022-07-21,Product 285,Garden,South,1942,17,247.87,4213.79
2022-07-21,Product 105,Office,Coast,3538,14,114.4,1601.6
2022-07-21,Product 095,Clothing,South,2063,15,279.29,4189.35
2022-07-21,Product 053,Music,Islands,582,13,323.14,4200.82
2022-07-21,Product 294,Automotive,Highlands,1794,8,167.54,1340.32
2022-07-21,Product 060,Electronics,Coast,3461,20,233.82,4676.4
2022-07-21,Product 154,Furniture,Islands,2144,11,403.76,4441.36
2022-07-21,Product 002,Electronics,Central,1837,20,339.82,6796.4
2022-07-21,Product 234,Office,East,2398,8,427.21,3417.68
2022-07-21,Product 205,Office,South,1590,14,432.87,6060.18
2022-07-21,Product 021,Automotive,Highlands,2349,5,286.91,1434.55
2022-07-22,Product 197,Toys,Islands,3000,16,229.2,3667.2
2022-07-22,Product 219,Toys,Islands,1580,8,432.48,3459.84
2022-07-22,Product 066,Beauty,West,1651,1,14.14,14.14
2022-07-22,Product 232,Books,Coast,46,9,9.48,85.32
2022-07-22,Product 287,Furniture,South,2906,7,476.96,3338.72
2022-07-22,Product 119,Automotive,North,401,3,232.42,697.26
2022-07-22,Product 077,Automotive,East,19,16,300.64,4810.24
2022-07-22,Product 255,Beauty,Islands,507,17,91.22,1550.74
2022-07-22,Product 213,Music,South,1697,14,134.18,1878.52
2022-07-22,Product 088,Automotive,North,538,18,17.94,322.92
2022-07-22,Product 088,Food,Central,1205,13,219.4,2852.2
2022-07-22,Product 212,Books,South,1938,12,282.95,3395.4
2022-07-22,Product 204,Sports,East,3479,13,180.66,2348.58
2022-07-22,Product 255,Electronics,Central,3715,7,274.52,1921.64
2022-07-22,Product 272,Toys,West,3089,19,91.91,1746.29
2022-07-22,Product 268,Furniture,North,2551,19,357.37,6790.03
2022-07-23,Product 203,Garden,South,1865,13,384.28,4995.64
2022-07-23,Product 295,Automotive,Coast,1835,15,487.87,7318.05
2022-07-23,Product 152,Food,Highlands,859,11,286.1,3147.1
2022-07-23,Product 135,Electronics,Highlands,106,11,153.48,1688.28
2022-07-23,Product 080,Electronics,East,1775,9,424.81,3823.29
2022-07-23,Product 199,Music,Coast,3304,5,295.66,1478.3
2022-07-23,Product 212,Beauty,Central,3696,16,59.83,957.28
2022-07-23,Product 040,Music,Islands,1679,18,26.54,477.72
2022-07-23,Product 119,Music,South,2975,2,19.22,38.44
2022-07-23,Product 041,Beauty,Highlands,1925,13,194.63,2530.19
2022-07-24,Product 027,Food,East,57,1,325.93,325.93
2022-07-24,Product 128,Music,Islands,1262,5,112.5,562.5
2022-07-24,Product 086,Food,West,1408,11,94.44,1038.84
2022-07-24,Product 016,Garden,Central,416,6,496.21,2977.26
2022-07-24,Product 173,Office,Islands,762,4,78.2,312.8
2022-07-24,Product 012,Food,Coast,1057,1,290.63,290.63
2022-07-24,Product 055,Clothing,West,2332,13,169.98,2209.74
2022-07-24,Product 179,Food,Coast,2845,11,53.28,586.08
2022-07-25,Product 164,Sports,West,1728,10,424.81,4248.1
2022-07-25,Product 166,Electronics,East,1670,5,258.06,1290.3
2022-07-25,Product 247,Books,Highlands,626,2,484.4,968.8
2022-07-25,Product 099,Music,South,1175,7,428.31,2998.17
2022-07-25,Product 208,Clothing,Central,969,6,257.55,1545.3
2022-07-25,Product 188,Automotive,Central,1855,2,301.86,603.72
2022-07-25,Product 299,Electronics,Islands,2449,19,365.92,6952.48
2022-07-25,Product 281,Clothing,East,914,16,40.37,645.92
2022-07-25,Product 133,Furniture,North,2028,4,330.15,1320.6
2022-07-25,Product 115,Office,Islands,1040,14,272.51,3815.14
2022-07-25,Product 028,Sports,Highlands,2109,11,271.76,2989.36
2022-07-25,Product 014,Toys,South,583,15,399.03,5985.45
2022-07-25,Product 248,Garden,North,1378,7,481.01,3367.07
2022-07-25,Product 278,Music,Highlands,1364,3,360.87,1082.61
2022-07-26,Product 175,Toys,Central,3936,6,494.99,2969.94
2022-07-26,Product 296,Beauty,North,942,19,373.25,7091.75
2022-07-26,Product 237,Music,Highlands,832,8,471.79,3774.32
2022-07-26,Product 002,Electronics,Central,3706,3,131.81,395.43
2022-07-26,Product 100,Food,Islands,2986,20,443.98,8879.6
2022-07-26,Product 155,Clothing,North,3369,9,383.99,3455.91
2022-07-26,Product 106,Food,North,138,18,489.51,8811.18
2022-07-26,Product 187,Automotive,Islands,713,7,469.67,3287.69
2022-07-26,Product 133,Automotive,Highlands,2146,3,309.67,929.01
2022-07-26,Product 153,Food,South,261,10,221.79,2217.9
2022-07-26,Product 145,Sports,Highlands,1290,16,113.63,1818.08
2022-07-26,Product 163,Clothing,Central,447,11,441.88,4860.68
2022-07-26,Product 036,Beauty,West,3542,3,92.88,278.64
2022-07-26,Product 116,Food,South,2988,19,231.8,4404.2
2022-07-26,Product 079,Furniture,Highlands,3320,13,495.39,6440.07
2022-07-26,Product 237,Furniture,North,936,11,320.14,3521.54
2022-07-27,Product 020,Electronics,Coast,3727,13,262.75,3415.75
2022-07-27,Product 139,Clothing,Highlands,640,16,109.11,1745.76
2022-07-27,Product 029,Sports,Highlands,3318,11,135.04,1485.44
2022-07-27,Product 117,Food,Islands,795,1,456.79,456.79
2022-07-27,Product 053,Books,North,3731,18,473.75,8527.5
2022-07-27,Product 297,Food,East,2513,17,105.06,1786.02
2022-07-27,Product 078,Food,South,3133,8,107.4,859.2
2022-07-27,Product 238,Electronics,Central,2735,11,395.07,4345.77
2022-07-27,Product 022,Toys,Islands,3981,1,250.64,250.64
2022-07-27,Product 153,Toys,North,1681,5,254.4,1272.0
2022-07-27,Product 097,Furniture,Coast,506,5,288.87,1444.35
2022-07-28,Product 227,Office,East,2200,11,169.91,1869.01
2022-07-28,Product 197,Beauty,West,490,13,452.56,5883.28
2022-07-28,Product 021,Office,East,1937,17,215.45,3662.65
2022-07-28,Product 152,Automotive,Highlands,3339,14,390.2,5462.8
2022-07-28,Product 186,Music,Islands,3748,4,70.98,283.92
2022-07-28,Product 029,Sports,Coast,3809,11,393.24,4325.64
2022-07-28,Product 081,Clothing,South,146,20,381.04,7620.8
2022-07-28,Product 109,Clothing,Islands,3509,4,170.42,681.68
2022-07-28,Product 201,Beauty,Coast,2513,15,378.43,5676.45
2022-07-29,Product 138,Clothing,South,3876,5,305.75,1528.75
2022-07-29,Product 275,Office,South,36,9,88.43,795.87
2022-07-29,Product 109,Automotive,Coast,2567,6,130.49,782.94
2022-07-29,Product 205,Books,Coast,1188,12,26.32,315.84
2022-07-29,Product 257,Books,Coast,1070,18,261.24,4702.32
2022-07-29,Product 172,Garden,North,1586,19,29.9,568.1
2022-07-29,Product 124,Garden,Highlands,2110,17,272.24,4628.08
2022-07-29,Product 297,Garden,Central,2546,18,433.82,7808.76
2022-07-29,Product 156,Furniture,North,1621,2,77.3,154.6
2022-07-29,Product 199,Garden,North,2340,12,300.08,3600.96
2022-07-29,Product 025,Books,East,432,19,265.56,5045.64
2022-07-30,Product 096,Electronics,Highlands,1905,16,101.03,1616.48
2022-07-30,Product 273,Automotive,South,1351,8,14.89,119.12
2022-07-30,Product 297,Toys,West,831,13,399.78,5197.14
2022-07-30,Product 239,Beauty,North,1416,5,284.36,1421.8
2022-07-30,Product 297,Food,Coast,959,18,157.25,2830.5
2022-07-30,Product 074,Music,Highlands,2409,4,394.77,1579.08
2022-07-30,Product 074,Books,West,3774,8,74.25,594.0
2022-07-30,Product 184,Automotive,Central,3157,1,155.4,155.4
2022-07-31,Product 217,Food,Highlands,1128,6,72.88,437.28
2022-07-31,Product 066,Office,South,362,11,154.04,1694.44
2022-07-31,Product 140,Furniture,Coast,64,5,340.25,1701.25
2022-07-31,Product 209,Music,South,75,3,197.49,592.47
2022-07-31,Product 274,Clothing,North,2027,4,127.17,508.68
2022-07-31,Product 247,Beauty,Highlands,949,1,470.49,470.49
2022-07-31,Product 172,Clothing,Central,2599,13,10.15,131.95
2022-07-31,Product 098,Beauty,East,234,10,24.66,246.6
2022-07-31,Product 092,Office,Central,38,10,155.18,1551.8
2022-08-01,Product 053,Food,South,1823,18,174.5,3141.0
2022-08-01,Product 218,Music,West,3687,10,103.99,1039.9
2022-08-01,Product 036,Furniture,Coast,1494,2,46.97,93.94
2022-08-01,Product 009,Furniture,West,340,6,266.8,1600.8
2022-08-01,Product 223,Automotive,Islands,1753,15,222.12,3331.8
2022-08-01,Product 197,Furniture,Islands,3668,20,483.69,9673.8
2022-08-01,Product 257,Office,West,1568,8,107.12,856.96
2022-08-01,Product 078,Electronics,Central,2142,4,206.19,824.76
2022-08-02,Product 098,Clothing,North,2818,17,238.71,4058.07
2022-08-02,Product 018,Clothing,Central,1559,4,464.38,1857.52
2022-08-02,Product 241,Electronics,East,1952,8,445.55,3564.4
2022-08-02,Product 067,Furniture,Islands,1891,18,391.31,7043.58
2022-08-02,Product 046,Furniture,Islands,1148,6,170.26,1021.56
2022-08-02,Product 015,Automotive,East,974,5,388.05,1940.25
2022-08-02,Product 102,Garden,Islands,3418,19,218.77,4156.63
2022-08-02,Product 157,Music,Highlands,2777,16,110.42,1766.72
2022-08-02,Product 077,Toys,Highlands,643,9,433.14,3898.26
2022-08-02,Product 085,Garden,East,2660,3,127.24,381.72
2022-08-02,Product 071,Furniture,North,3796,13,40.6,527.8
2022-08-02,Product 207,Office,Central,1656,1,182.0,182.0
2022-08-02,Product 077,Beauty,Central,3781,12,18.36,220.32
2022-08-03,Product 209,Garden,Coast,2730,17,88.12,1498.04
2022-08-03,Product 043,Sports,South,818,9,483.52,4351.68
2022-08-03,Product 268,Office,South,640,11,282.39,3106.29
2022-08-03,Product 025,Food,Coast,3542,13,88.77,1154.01
2022-08-03,Product 227,Furniture,Highlands,1786,2,153.37,306.74
2022-08-03,Product 153,Electronics,Central,603,9,58.74,528.66
2022-08-03,Product 075,Music,Islands,1291,13,81.71,1062.23
2022-08-03,Product 037,Sports,North,1051,13,151.96,1975.48
2022-08-03,Product 014,Music,North,1797,6,156.26,937.56
